lot_id,recipe,chamber_id,pressure_level,rf_level,temperature_c,pressure_pa,rf_power_w,uniformity_percent,etch_rate_nm_min,wafer_count,defect_count,defect_rate
EXP-0547,ETCH-C,CH-02,standard,high,71.02806916895739,17.890044061038058,882.6611609762011,94.91429424462119,515.3835801816435,96,7,0.07291666666666667
EXP-0548,ETCH-C,CH-02,standard,high,72.01407491618912,17.883132407272953,880.6436193809981,95.35273917415147,525.9980555288761,104,3,0.028846153846153848
EXP-0549,ETCH-C,CH-02,standard,high,71.98699813321217,17.79488170575135,875.7654130971879,95.20423116636319,518.986434080088,96,7,0.07291666666666667
EXP-0550,ETCH-C,CH-02,standard,high,71.80602418973979,18.197929386359327,877.8801821515397,94.51875213885799,516.4374616742152,93,9,0.0967741935483871
EXP-0551,ETCH-C,CH-02,standard,high,72.91363015098096,17.83413084796633,872.9465260381381,94.22866399693645,523.7236373676732,84,7,0.08333333333333333
EXP-0552,ETCH-C,CH-02,standard,high,70.98924201338437,18.140879213606887,876.9233699733355,95.70087109212919,523.6018960544753,93,4,0.043010752688172046
EXP-0553,ETCH-C,CH-02,high,low,71.67636679598243,18.703941793593895,838.8255573650314,93.18571885993452,501.38568306316074,84,7,0.08333333333333333
EXP-0554,ETCH-C,CH-02,high,low,71.5985636418553,18.876573129212403,827.9003688012028,93.72208306853904,507.4039157039933,91,10,0.10989010989010989
EXP-0555,ETCH-C,CH-02,high,low,71.4361619894377,18.678263132418962,829.5472798030027,92.62330721755694,503.5109723803135,115,7,0.06086956521739131
EXP-0556,ETCH-C,CH-02,high,low,72.1413411263807,18.61273340150268,828.658921374348,93.60687287476375,500.5336150267586,96,3,0.03125
EXP-0557,ETCH-C,CH-02,high,low,73.36097346253848,18.627382973568213,830.6821602204687,93.05915980770749,503.94930942174545,119,5,0.04201680672268908
EXP-0558,ETCH-C,CH-02,high,low,71.58542212581534,18.59009378742785,826.1213799630207,94.40909136506578,503.77828631660424,89,6,0.06741573033707865
EXP-0559,ETCH-C,CH-02,high,low,72.63544057798792,18.74726198790944,827.6487127862645,94.49855443172123,500.676904676166,91,3,0.03296703296703297
EXP-0560,ETCH-C,CH-02,high,low,71.39855988262399,18.65890899647265,837.7111579574331,93.40225723217429,499.08589444278243,110,7,0.06363636363636363
EXP-0561,ETCH-C,CH-02,high,standard,72.37064685904173,18.541529600303654,848.2680101487593,94.05891872380948,508.27779813213596,103,8,0.07766990291262135
EXP-0562,ETCH-C,CH-02,high,standard,71.40984665319186,18.559588128554076,859.966383958795,94.03556727119009,507.9977513965472,110,5,0.045454545454545456
EXP-0563,ETCH-C,CH-02,high,standard,71.95502134450284,18.458426385447783,851.5758043000869,94.54374399478716,513.2586240976628,117,5,0.042735042735042736
EXP-0564,ETCH-C,CH-02,high,standard,72.15685077277476,18.637372777290732,857.5118100989047,95.50263865036436,513.0267809519089,108,3,0.027777777777777776
EXP-0565,ETCH-C,CH-02,high,standard,71.4664054386398,18.536394096597082,844.0937361725206,94.0376809527005,505.18403616053996,102,1,0.00980392156862745
EXP-0566,ETCH-C,CH-02,high,standard,73.20992250794694,18.480017746537555,847.4982216333976,95.35521392233042,504.5932099566471,96,5,0.052083333333333336
EXP-0567,ETCH-C,CH-02,high,standard,72.36627468136068,18.60641321300345,851.8024568141159,94.34691468397936,506.9673821153662,110,10,0.09090909090909091
EXP-0568,ETCH-C,CH-02,high,standard,72.51859429382782,18.67743208634248,852.9605947609243,94.45332762690657,512.1902834580566,112,4,0.03571428571428571
EXP-0569,ETCH-C,CH-02,high,high,71.54246536565483,18.66229215562768,874.174785159568,94.31193418686297,534.5077910163382,104,8,0.07692307692307693
EXP-0570,ETCH-C,CH-02,high,high,72.03539661451937,18.725209600057124,873.2302100675865,93.71551655832283,521.2742047049669,105,4,0.0380952380952381
EXP-0571,ETCH-C,CH-02,high,high,72.5103575500241,18.513118058518867,874.2273088074527,94.27218044626731,524.737670249836,113,7,0.061946902654867256
EXP-0572,ETCH-C,CH-02,high,high,71.99438037200439,18.66766758141303,870.8102411111449,94.10021433580673,520.3693497969649,85,6,0.07058823529411765
EXP-0573,ETCH-C,CH-02,high,high,71.88351448093793,18.495061633563566,880.7996193498407,93.7230298451666,528.8770596876496,115,8,0.06956521739130435
EXP-0574,ETCH-C,CH-02,high,high,72.51026810495378,18.421253518539753,874.1707032828311,93.25302449909454,520.294294703948,81,6,0.07407407407407407
EXP-0575,ETCH-C,CH-02,high,high,71.38441876816623,18.883775886391188,871.7043057516657,94.79105964286181,524.7826791997807,109,8,0.07339449541284404
EXP-0576,ETCH-C,CH-02,high,high,71.89532405865017,18.518592150581398,876.8820931829973,93.16408566111733,528.362171796762,111,12,0.10810810810810811
EXP-0577,ETCH-C,CH-03,low,low,71.91048417461272,17.467238964370964,828.7258789826192,92.41764847326905,504.06857192541025,87,9,0.10344827586206896
EXP-0578,ETCH-C,CH-03,low,low,70.62054832471637,17.45570512729702,835.6594702547158,93.57807970398441,499.84701441578557,88,3,0.03409090909090909
EXP-0579,ETCH-C,CH-03,low,low,71.66939237930676,17.191723023126126,829.1146847467658,91.85420928876007,498.8966750010561,85,8,0.09411764705882353
EXP-0580,ETCH-C,CH-03,low,low,72.16884145815389,17.4121513139346,829.9812817237046,93.63145905121826,503.6621529336393,104,6,0.057692307692307696
EXP-0581,ETCH-C,CH-03,low,low,73.10527218483229,17.490346860583433,831.3418832209177,93.02568818576697,507.50597334800307,120,20,0.16666666666666666
EXP-0582,ETCH-C,CH-03,low,low,70.84628928028366,17.181655510770767,830.5812606525038,93.77803090921282,503.0241814094439,104,10,0.09615384615384616
EXP-0583,ETCH-C,CH-03,low,low,72.02643713477721,17.520067395205658,827.0769683711324,93.6985070853623,501.3063950040737,100,6,0.06
EXP-0584,ETCH-C,CH-03,low,low,72.56691183031013,17.3516236745871,838.0029549000168,92.7724597395343,502.2415959840464,114,2,0.017543859649122806
EXP-0585,ETCH-C,CH-03,low,standard,71.25848989263604,17.53688095497338,839.3633060326937,93.54993681196241,507.72100994000465,116,5,0.04310344827586207
EXP-0586,ETCH-C,CH-03,low,standard,72.09491942432385,17.2618400630029,853.2423059574248,94.18220259782095,503.6442254973745,113,5,0.04424778761061947
EXP-0587,ETCH-C,CH-03,low,standard,72.53431341940782,17.45446009167288,853.3212238571658,94.40073219112163,516.3320408542734,84,1,0.011904761904761904
EXP-0588,ETCH-C,CH-03,low,standard,71.62999440069132,17.509630386958857,846.5205277120962,94.25943233478033,512.7426653263327,114,5,0.043859649122807015
EXP-0589,ETCH-C,CH-03,low,standard,72.18016873510835,17.255527512198107,852.1245646135355,94.78430751604354,505.84432040945984,80,6,0.075
EXP-0590,ETCH-C,CH-03,low,standard,71.71831584878363,17.290108462467362,861.1369889011776,94.18804976329996,505.87101445771094,82,5,0.06097560975609756
EXP-0591,ETCH-C,CH-03,low,standard,71.13132179967988,17.619346449435835,848.1830464170267,93.95961170268488,514.558760392923,100,6,0.06
EXP-0592,ETCH-C,CH-03,low,standard,71.99095688610495,17.377858805100725,843.3903358987725,93.68247633991938,510.91114170393615,87,8,0.09195402298850575
EXP-0593,ETCH-C,CH-03,low,high,72.55735319300601,17.580493762538122,868.3308992252346,92.70117929141941,518.8406778350102,117,4,0.03418803418803419
EXP-0594,ETCH-C,CH-03,low,high,72.73213076877936,17.447213431882123,871.4612189569717,92.21191069958905,525.2900121057239,96,8,0.08333333333333333
EXP-0595,ETCH-C,CH-03,low,high,71.64763161387624,17.041171654575088,868.0590539527523,92.42441789210439,526.7609001804757,104,3,0.028846153846153848
EXP-0596,ETCH-C,CH-03,low,high,72.76028995613619,17.255020401261085,876.4454068302354,92.29122796587849,526.6975102808971,117,3,0.02564102564102564
EXP-0597,ETCH-C,CH-03,low,high,72.07502969331097,17.57503554804664,871.5906996830269,91.59177954845053,516.9220598509437,117,11,0.09401709401709402
EXP-0598,ETCH-C,CH-03,low,high,71.8826817246011,17.424953918364594,867.9012528804318,92.39016170515234,516.4277155141327,109,8,0.07339449541284404
EXP-0599,ETCH-C,CH-03,low,high,71.99640552630373,17.272968254983805,882.0609509404568,92.06804666109248,525.2190543432373,120,7,0.058333333333333334
EXP-0600,ETCH-C,CH-03,low,high,71.76381420621524,17.406329660855842,870.1021713478269,92.3228062711738,519.441044190529,87,17,0.19540229885057472
EXP-0601,ETCH-C,CH-03,standard,low,71.69882441783018,17.911028168887512,832.4431363889981,94.50508830675359,501.45413155322075,117,5,0.042735042735042736
EXP-0602,ETCH-C,CH-03,standard,low,72.15983368744337,17.999544513311058,829.8623669356278,95.44746350215226,503.6252637715372,104,7,0.0673076923076923
EXP-0603,ETCH-C,CH-03,standard,low,72.07012600082457,18.093772346851413,830.4049321583277,93.97480509073775,496.52853666082325,104,7,0.0673076923076923
EXP-0604,ETCH-C,CH-03,standard,low,71.93498817985125,17.879383191299286,835.5814107901383,94.24379387055842,511.60818315775083,83,4,0.04819277108433735
EXP-0605,ETCH-C,CH-03,standard,low,71.87341960453278,18.08717038823035,823.3656776955889,93.7519993683282,508.5359531360614,119,13,0.1092436974789916
EXP-0606,ETCH-C,CH-03,standard,low,72.56887339938227,18.043588374181056,830.1364732710787,93.80143834556704,511.88665763717364,94,6,0.06382978723404255
EXP-0607,ETCH-C,CH-03,standard,low,72.63952976635218,17.94548842161857,833.4764891786714,94.01780919768592,506.4222651539164,119,8,0.06722689075630252
EXP-0608,ETCH-C,CH-03,standard,low,72.26959581579968,18.197962118448025,820.5754904156588,93.59201251304023,502.15284060162145,93,7,0.07526881720430108
EXP-0609,ETCH-C,CH-03,standard,standard,72.37894807105114,17.848728181949106,855.072334486759,95.17660531543072,520.556575461449,95,8,0.08421052631578947
EXP-0610,ETCH-C,CH-03,standard,standard,71.87854232265045,18.073325539253236,847.912648414194,94.86654582843333,514.9549617225631,99,9,0.09090909090909091
EXP-0611,ETCH-C,CH-03,standard,standard,71.9444689850578,18.12970923175449,847.1530910267829,95.98946046865049,510.87446709152016,100,6,0.06
EXP-0612,ETCH-C,CH-03,standard,standard,72.17667888356782,17.845748499921207,844.9402331242503,95.07027698816472,509.57324457237434,116,9,0.07758620689655173
EXP-0613,ETCH-C,CH-03,standard,standard,71.30261063008614,18.2018491120715,847.340329450949,94.91427717510892,511.9819220312836,106,4,0.03773584905660377
EXP-0614,ETCH-C,CH-03,standard,standard,71.74411024651552,18.047837500862173,854.160567062268,95.11910001597776,512.1672259607287,80,3,0.0375
EXP-0615,ETCH-C,CH-03,standard,standard,72.02752073144146,17.797414444999838,847.6665842500255,95.53239046764166,510.79012153746356,99,5,0.050505050505050504
EXP-0616,ETCH-C,CH-03,standard,standard,72.04974234086154,17.869790276428823,848.068535419774,95.29790180403906,505.26681554813723,118,3,0.025423728813559324
EXP-0617,ETCH-C,CH-03,standard,high,71.66953008153459,18.061186935077174,873.6584145708101,93.55737186825466,504.1461559348615,95,4,0.042105263157894736
EXP-0618,ETCH-C,CH-03,standard,high,72.46791502416029,17.93433667266206,876.9105779032698,93.3458227222586,518.7130269854224,115,8,0.06956521739130435
EXP-0619,ETCH-C,CH-03,standard,high,71.61103201197096,18.000359647954102,875.5715687667846,93.36451315266177,520.4910915551698,84,4,0.047619047619047616
EXP-0620,ETCH-C,CH-03,standard,high,71.4842934407878,17.988707655372817,871.5241527253535,92.41733471710585,528.0265536708324,111,7,0.06306306306306306
EXP-0621,ETCH-C,CH-03,standard,high,71.46058051676617,17.948557114176484,878.3234151405271,93.11404702653728,517.2042109857911,103,6,0.05825242718446602
EXP-0622,ETCH-C,CH-03,standard,high,71.288686847384,17.914841129865113,862.998073979997,94.07733134272746,529.7515718031284,83,8,0.0963855421686747
EXP-0623,ETCH-C,CH-03,standard,high,71.89445146732118,18.071206622742906,869.5476960763508,93.66539209110006,514.0065004173084,90,2,0.022222222222222223
EXP-0624,ETCH-C,CH-03,standard,high,72.36683833634764,18.135116938108656,883.4632094905342,93.76665702102453,518.529084961413,81,5,0.06172839506172839
EXP-0625,ETCH-C,CH-03,high,low,72.04774814465372,18.41945696852872,838.006482014493,91.95975373371152,500.4422810079364,101,6,0.0594059405940594
EXP-0626,ETCH-C,CH-03,high,low,72.32042054216605,18.781970541113324,830.1629709778268,92.75877060953471,508.50062336061916,82,7,0.08536585365853659
EXP-0627,ETCH-C,CH-03,high,low,71.77562242493288,18.624383726814724,825.8507477242628,93.06659245262034,507.9205573877276,100,4,0.04
EXP-0628,ETCH-C,CH-03,high,low,73.06176770618954,18.4777402123621,832.421271143072,91.83317628905223,501.3100850008797,101,4,0.039603960396039604
EXP-0629,ETCH-C,CH-03,high,low,72.93190712886816,18.757077741725755,831.5970666043966,93.55756010955245,497.2178812196468,98,7,0.07142857142857142
EXP-0630,ETCH-C,CH-03,high,low,71.29974074227046,18.709176234776855,826.5189597148483,93.34187488118431,508.4910055280404,89,6,0.06741573033707865
EXP-0631,ETCH-C,CH-03,high,low,71.74305720846176,18.634083186570596,831.529671472453,92.4471204165951,500.66312193432054,83,7,0.08433734939759036
EXP-0632,ETCH-C,CH-03,high,low,72.71899130997747,18.55027329889858,833.6702500059031,93.28629884273317,501.4233316569641,87,4,0.04597701149425287
EXP-0633,ETCH-C,CH-03,high,standard,71.70994834837019,18.596344306889534,851.1871619088643,93.9716541803267,502.8677770876143,81,5,0.06172839506172839
EXP-0634,ETCH-C,CH-03,high,standard,72.40676022320707,18.55502766393383,844.102201520053,94.28919222962787,511.9289573536419,82,4,0.04878048780487805
EXP-0635,ETCH-C,CH-03,high,standard,71.45778135523459,18.42067907179983,847.5299445706015,93.78274674742138,510.74123950866834,89,5,0.056179775280898875
EXP-0636,ETCH-C,CH-03,high,standard,71.55734346554809,18.681931198714853,851.6171585350729,94.15761508612879,515.615667288847,95,5,0.05263157894736842
EXP-0637,ETCH-C,CH-03,high,standard,71.53366225099336,18.524064138164483,855.1560597126103,94.69257567165015,505.29904969362303,83,3,0.03614457831325301
EXP-0638,ETCH-C,CH-03,high,standard,71.42369361182026,18.753257952679338,841.1487581617525,94.5684437568276,515.6641743880331,104,9,0.08653846153846154
EXP-0639,ETCH-C,CH-03,high,standard,71.88352816854115,18.79049185432921,847.6037189334945,94.03898682173735,508.89897767749727,86,5,0.05813953488372093
EXP-0640,ETCH-C,CH-03,high,standard,72.06715429494895,18.615738207996944,856.3156121157733,94.40216844950679,508.8995789343869,102,3,0.029411764705882353
EXP-0641,ETCH-C,CH-03,high,high,71.54560111516327,18.344470153194752,873.766861675501,92.6814275198065,519.9929012249227,106,4,0.03773584905660377
EXP-0642,ETCH-C,CH-03,high,high,72.01155907258871,18.45510713017527,866.2461411936832,92.07711447923364,530.5203200184318,102,4,0.0392156862745098
EXP-0643,ETCH-C,CH-03,high,high,72.10422969850647,18.501765868382325,876.1657079916407,92.31246893692081,522.9617802080029,117,17,0.1452991452991453
EXP-0644,ETCH-C,CH-03,high,high,71.61239199504051,18.56852091457525,874.4771157825447,92.0785636201909,520.4917873986851,89,4,0.0449438202247191
EXP-0645,ETCH-C,CH-03,high,high,72.2453226337915,18.48935516922609,876.069039481021,91.28012388181217,519.7235678131138,91,6,0.06593406593406594
EXP-0646,ETCH-C,CH-03,high,high,72.01058277094921,18.494666672685796,869.1143045021801,92.18508104907637,524.1378322971715,86,4,0.046511627906976744
EXP-0647,ETCH-C,CH-03,high,high,72.41139082345046,18.416699891707665,871.8349290884494,91.40409139783564,530.1507783545301,91,9,0.0989010989010989
EXP-0648,ETCH-C,CH-03,high,high,72.30668755543986,18.55662507876176,876.3677139262736,91.98030748972383,522.919131234202,117,7,0.05982905982905983
